teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612762,2014-15,00,Gordon Hayward,20,F,80,225,1990-03-23T08:00:00.000Z,25,4,Butler,202330,Gordon,Hayward,UTA,76,34.4,4.2,1.5,3.5,0.424,1.2,2.9,0.424,0.6,323,0.4,1.4,1,1.7,0.606,30,7.1,5.2,8.6,0.433,7.2,392,542,46.4,4.1,0.6,1,9,10,13.9,313,4.6,2.2,5.5,0.394,0.3,1.3,0.238,0.423,352,4.9,7,.700,0.9,4,.182,373,0.7,1.3,.545,0.3,0.4,.436,4.2,5.7,.737,0.6,3.6,.138,19.2,5.2,0.433,0.4,0.5,4.2,0.424,4.6,0.394,3.3,0.3,3.5,5.5,0.5,0,0,,0,0,,0,0,,0,0,,182,4.2,2.4,3.3,103.9,78.1,0,0,68.8,62.7,3.7,0.7,2,19.2,0.28,0.307,5226
1610612754,2014-15,00,Paul George,13,F-G,81,220,1990-05-02T07:00:00.000Z,25,4,Fresno State,202331,Paul,George,IND,6,15.2,3.8,1.3,3,0.444,1.2,2.3,0.5,0.639,23,0.2,0.8,0.5,1.2,0.429,1,1.2,0.7,1.8,0.25,2.1,4,7,13.3,1,0.2,0.3,1.7,2.2,6.9,6,1.7,0.7,2.8,0.235,0.3,1.2,0.286,0.294,10,3.7,5.5,.667,1.2,2.5,.318,22,0.7,1.5,.444,0.7,0,1.000,3,4,.750,0.5,2.5,.167,8.8,0.7,0.25,0,0,3.8,0.444,1.7,0.235,0.7,0.3,3,2.8,0.459,0,0,,0,0,,0,0,,0,0,,6.2,4.1,1,3.2,3.3,2.9,0,0,25.7,18.8,1.1,0.5,1.5,8.8,0.344,0.469,154
1610612752,2014-15,00,Cole Aldrich,45,C,83,250,1988-10-31T08:00:00.000Z,26,4,Kansas,202332,Cole,Aldrich,NYK,60,16.1,0,0,0.1,0.167,0,0,,0.167,2,1.1,0.6,3.1,6,0.514,65,0,0.1,0.1,0.667,0.2,5,3,26.4,1.2,0.1,0.3,2.7,2.7,8.1,74,0.1,0,0.2,0.222,0,0,,0.222,4,5.6,9.5,.590,2.3,3.3,.409,334,1.7,3.2,.523,1.2,0.5,.703,3.9,6.2,.624,1.1,2.8,.282,5.6,0.1,0.667,2.6,0.493,0,0.167,0.1,0.222,0,2.4,0.1,0.2,0.48,0,0,,0,0,,0,0,,0,0,,64.2,4,1.1,3.2,35.6,28.6,0,0,33.8,15.7,0.7,3.7,3.5,5.6,0.165,0.356,2031
1610612747,2014-15,00,Ed Davis,21,F,82,240,1989-06-05T07:00:00.000Z,26,4,North Carolina,202334,Ed,Davis,LAL,79,23.3,0.1,0,0.1,0.333,0,0,,0.333,6,1.2,0.6,2.9,5.3,0.539,98,0.2,0.1,0.2,0.4,0.2,9,17,27.2,1.2,0.1,0.3,2.3,2.7,5.6,94,0.1,0,0.1,0.5,0,0,,0.5,4,7.6,13.7,.555,3.4,4.2,.444,600,2.9,5.9,.496,2.3,0.6,.793,4.7,7.8,.600,1.1,3.6,.224,8.3,0.1,0.4,4.1,0.668,0.1,0.333,0.1,0.5,0.1,2.7,0.1,0.1,0.601,0,0,,0,0,,0,0,,0,0,,130.9,4.3,1.7,3.4,69.5,61.4,0,0,35.6,15.6,0.8,4.3,2.7,8.3,0.233,0.533,2810
1610612761,2014-15,00,Patrick Patterson,54,F,81,235,1989-03-14T08:00:00.000Z,26,4,Kentucky,202335,Patrick,Patterson,TOR,81,26.6,4.3,1.5,3.8,0.397,1.3,3.4,0.383,0.568,349,0.5,0.7,2.4,4.9,0.503,44,1,0.9,1.6,0.583,1.7,75,85,36.5,1.9,0.1,0.4,3.2,4.6,8.4,155,0.7,0.4,0.9,0.423,0,0.1,0,0.423,60,5.3,8.4,.640,1.9,3.4,.359,433,1.6,2.4,.667,1,0.6,.609,3.8,6,.630,1,2.8,.255,8,0.9,0.583,0.6,0.537,4.3,0.397,0.7,0.423,0.6,0.5,3.8,0.9,0.547,0,0,,0,0,,0,0,,0,0,,144.2,4,1.8,3.2,76.6,67.6,0,0,44.8,22.5,0.7,0.8,1,8,0.178,0.356,3631
1610612740,2014-15,00,Luke Babbitt,8,F,81,225,1989-06-20T07:00:00.000Z,26,4,Nevada,202337,Luke,Babbitt,NOP,63,13.1,2.9,1,1.8,0.534,0.9,1.7,0.533,0.78,181,0.2,0.3,1,1.8,0.571,11,0.9,0.5,0.9,0.438,2,34,55,12.3,0.4,0,0.1,0.7,0.9,3.4,24,0.3,0.1,0.4,0.286,0,0.1,0.333,0.321,18,1.8,3.3,.526,0.6,1.2,.324,111,0.2,0.4,.480,0.1,0.1,.583,1.6,3,.532,0.5,1.1,.293,4.1,0.5,0.438,0,0.333,2.9,0.534,0.3,0.286,0.5,0,1.8,0.4,0.633,0,0,,0,0,,0,0,,0,0,,61.8,4.5,1,3.6,34.3,27.4,0,0,16.2,8.8,0.3,0.2,0.3,4.1,0.25,0.462,1023
1610612764,2014-15,00,Kevin Seraphin,13,C,82,278,1989-12-07T08:00:00.000Z,25,4,Le Moyne,202338,Kevin,Seraphin,WAS,79,15.6,0.8,0.4,1,0.421,0,0,,0.421,64,0.7,0.1,2.1,4.4,0.476,59,0.1,0.1,0.1,1,0.2,4,6,18.1,0.7,0.1,0.2,1.7,1.7,5.2,59,0.6,0.3,0.7,0.379,0,0,0,0.379,44,3.6,6.2,.591,1.5,2.2,.399,288,1.1,1.9,.565,0.8,0.3,.701,2.5,4.2,.604,0.7,1.9,.269,6.6,0.1,1,2.6,0.582,0.8,0.421,0.6,0.379,0,1.9,1,0.7,0.513,0,0,,0,0,,0,0,,0,0,,85,4.1,1.1,3.3,45.8,39.1,0,0,25.9,15,0.7,3.4,2.3,6.6,0.254,0.44,2046
1610612756,2014-15,00,Eric Bledsoe,2,G,73,195,1989-12-09T08:00:00.000Z,25,4,Kentucky,202339,Eric,Bledsoe,PHX,81,34.6,1.8,0.6,2,0.312,0.6,1.8,0.319,0.456,146,0.6,1.6,1.3,2.4,0.538,45,9.3,5.2,10.7,0.477,7.2,423,756,56.9,6.1,0.4,1,12.1,14.3,19.9,493,4.1,1.8,4.8,0.374,0.5,1.4,0.342,0.425,330,5.2,8.7,.603,1.2,4,.225,423,0.9,1.8,.503,0.4,0.4,.500,4.3,6.9,.629,0.7,3.6,.168,17,5.2,0.477,0.5,0.593,1.8,0.312,4.1,0.374,3.7,0.3,2,4.8,0.489,0,0,,0,0,,0,0,,0,0,,189.5,4.1,2.3,3.2,101.8,87.8,0,0,78.9,66.1,5.8,0.7,1.6,17,0.216,0.257,6387
1610612738,2014-15,00,Avery Bradley,0,G,74,180,1990-11-26T08:00:00.000Z,24,4,Texas,202340,Avery,Bradley,BOS,77,31.5,5.4,2.1,5.2,0.4,1.2,3.2,0.384,0.52,416,0.2,1.1,0.9,1.5,0.569,15,1.4,0.9,1.6,0.411,1.4,73,110,23.4,1.8,0.2,0.5,3.6,3.8,5.9,135,4.2,1.9,5,0.384,0.4,1.2,0.284,0.419,323,3.1,5,.621,0.5,2.6,.158,241,0.6,1.1,.541,0.2,0.4,.304,2.5,3.9,.644,0.3,2.2,.123,13.9,0.9,0.411,1,0.621,5.4,0.4,4.2,0.384,0.9,0.8,5.2,5,0.49,0,0,,0,0,,0,0,,0,0,,172.7,4.3,2.2,3.4,87.3,85.4,0,0,39.6,32.7,1.4,1.2,2,13.9,0.351,0.426,3053
1610612762,2014-15,00,Trevor Booker,33,F,80,230,1987-11-25T08:00:00.000Z,27,4,Clemson,202344,Trevor,Booker,UTA,79,19.8,1.6,0.6,1.7,0.362,0.4,1,0.364,0.464,128,0.5,0.5,1.1,2.2,0.489,41,1,0.5,1,0.41,1.3,42,78,35.1,1.1,0.2,0.3,2.6,2.7,6.5,83,0.2,0.1,0.4,0.257,0,0.1,0.2,0.271,19,5,7.8,.647,1.8,3.3,.350,397,1.8,2.8,.621,1.1,0.7,.604,3.3,4.9,.662,0.7,2.6,.213,7.2,0.5,0.41,1.7,0.653,1.6,0.362,0.2,0.257,0.5,1.2,1.7,0.4,0.518,0,0,,0,0,,0,0,,0,0,,109.5,4.2,1.4,3.4,61,48.5,0,0,43.8,28.2,1,2.6,3.7,7.2,0.164,0.255,3458
1610612740,2014-15,00,Quincy Pondexter,20,F-G,79,220,1988-03-10T08:00:00.000Z,27,4,Washington,202347,Quincy,Pondexter,MEM,30,18,1.8,0.7,2.3,0.294,0.5,2,0.237,0.397,54,0.2,0.2,0.5,1.1,0.471,5,0.7,0.3,0.4,0.214,0.7,8,22,14.5,0.9,0.1,0.5,2,2.1,5.7,28,0.4,0.2,0.6,0.278,0.1,0.4,0.182,0.333,12,1.9,3.7,.527,0.7,1.3,.345,57,0.7,1.5,.467,0.4,0.3,.619,1.2,2.2,.569,0.2,1,.189,4.5,0.3,0.214,0.6,0.462,1.8,0.294,0.4,0.278,0.5,0.4,2.3,0.6,0.419,0,0,,0,0,,0,0,,0,0,,37.8,4.2,1.3,3.4,20.2,17.5,0,0,20.5,17.6,0.6,0.9,0.6,4.5,0.218,0.254,615
1610612761,2014-15,00,Greivis Vasquez,21,G,78,200,1987-01-16T08:00:00.000Z,28,4,Maryland,202349,Greivis,Vasquez,TOR,82,24.3,3.9,1.3,3,0.43,1.3,3,0.426,0.639,318,0.1,0.6,0.7,1.3,0.55,10,4,2.5,4.4,0.438,4.9,203,329,45.4,3.7,0.4,1.1,6.7,8.7,17.2,302,2.3,1,2.9,0.347,0.3,1.2,0.277,0.407,192,2.6,4.1,.643,0.3,2.3,.130,216,0.3,0.5,.500,0.1,0.2,.409,2.4,3.6,.664,0.2,2.1,.098,9.5,2.5,0.438,0,0.25,3.9,0.43,2.3,0.347,2.3,0.1,3,2.9,0.5,0,0,,0,0,,0,0,,0,0,,137.2,4.1,1.7,3.3,73.9,63.3,0,0,58.5,49.4,4.7,0.6,0.4,9.5,0.162,0.191,4795
1610612748,2014-15,00,Hassan Whiteside,21,C,84,265,1989-06-13T07:00:00.000Z,26,2,Marshall,202355,Hassan,Whiteside,MIA,47,24.2,0.4,0.2,0.4,0.476,0,0,,0.476,20,2.6,0.6,3.9,8.3,0.465,122,0.1,0.1,0.2,0.5,0.2,4,5,22.9,0.1,0,0.2,0.3,0.3,0.6,6,0.2,0.1,0.2,0.625,0,0,,0.625,10,10.2,16,.638,5.2,5,.507,479,3.1,6.2,.503,2.7,0.4,.870,7.1,9.9,.722,2.5,4.6,.349,12,0.1,0.5,6.1,0.663,0.4,0.476,0.2,0.625,0.1,4,0.4,0.2,0.63,0,0,,0,0,,0,0,,0,0,,72.4,3.8,1.5,3.1,38.8,33.5,0,0,34.9,14.1,0.8,5.6,1.2,12,0.344,0.849,1638
1610612761,2014-15,00,Landry Fields,2,G-F,79,215,1988-06-27T07:00:00.000Z,27,4,Stanford,202361,Landry,Fields,TOR,26,8.4,0.1,0,0,1,0,0,1,1.5,3,0,0.4,0.3,0.5,0.538,0,0.7,0.3,0.8,0.308,2,9,19,7.3,0.6,0.1,0.1,1.2,1.4,7.9,15,0.1,0,0.2,0.25,0,0,0,0.25,2,1,1.6,.619,0.2,0.8,.192,26,0.4,0.5,.769,0.2,0.2,.400,0.6,1.1,.552,0,0.6,.063,1.8,0.3,0.308,0.5,0.833,0.1,1,0.1,0.25,0.5,0.2,0,0.2,0.5,0,0,,0,0,,0,0,,0,0,,16.6,4.5,0.6,3.6,9.1,7.5,0,0,9.6,7.1,0.3,0.5,0.2,1.8,0.184,0.25,250
1610612766,2014-15,00,Lance Stephenson,1,G,77,230,1990-09-05T07:00:00.000Z,24,4,Cincinnati,202362,Lance,Stephenson,CHA,61,25.8,0.7,0.2,1.4,0.161,0.2,1.3,0.162,0.236,41,0.1,0.6,0.8,1.3,0.636,8,4.7,3,5.2,0.462,5.5,181,284,37.2,3.9,0.4,0.7,8,9.1,17,240,2.8,1.4,4,0.339,0.1,0.4,0.217,0.349,171,4.5,6.6,.691,0.8,3.7,.177,277,0.6,1.2,.534,0.3,0.3,.538,3.9,5.4,.726,0.5,3.4,.118,8.2,3,0.462,0.2,0.583,0.7,0.161,2.8,0.339,2.6,0.2,1.4,4,0.393,0,0,,0,0,,0,0,,0,0,,104.1,4,1.7,3.2,57.3,46.8,0,0,50.4,45.5,2.6,0.4,0.7,8.2,0.163,0.181,3075
1610612751,2014-15,00,Jerome Jordan,9,C,84,253,1986-09-29T07:00:00.000Z,28,1,Tulsa,202366,Jerome,Jordan,BKN,44,8.7,0.2,0.1,0.2,0.364,0,0,,0.364,8,0.3,0.2,1.3,2.6,0.504,15,0,0.1,0.1,1,0.6,5,2,6.7,0.3,0,0.2,0.8,0.6,3.5,13,0,0,0.1,0.333,0,0,,0.333,2,2.4,4.5,.525,1.2,1.1,.524,105,1.2,2.4,.500,0.9,0.3,.731,1.2,2.2,.552,0.4,0.8,.321,3.1,0.1,1,1.3,0.537,0.2,0.364,0,0.333,0,0.9,0.2,0.1,0.532,0,0,,0,0,,0,0,,0,0,,25.6,4,0.6,3.2,13.3,12.3,0,0,10,6.1,0.2,1.7,1.7,3.1,0.313,0.513,441
1610612762,2014-15,00,Jeremy Evans,40,F,81,200,1987-10-24T07:00:00.000Z,27,4,Western Kentucky,202379,Jeremy,Evans,UTA,38,7,0.2,0.1,0.3,0.2,0.1,0.1,0.5,0.3,6,0.3,0.3,0.9,1.8,0.493,12,0,0,0,0,0,0,1,9.5,0.3,0,0.1,0.9,0.9,6.3,13,0,0,0.1,0,0,0,0,0,0,1.9,3.3,.573,0.9,1,.479,71,0.7,1.2,.578,0.6,0.1,.808,1.2,2.1,.570,0.3,0.8,.289,2.4,0,0,0.9,0.652,0.2,0.2,0,0,0,0.6,0.3,0.1,0.569,0,0,,0,0,,0,0,,0,0,,19,4.3,0.5,3.4,10.5,8.5,0,0,11.6,6.4,0.2,1.1,1.2,2.4,0.205,0.369,439
1610612754,2014-15,00,Donald Sloan,15,G,75,205,1988-01-15T08:00:00.000Z,27,3,Texas A&M,202388,Donald,Sloan,IND,53,20.8,1.4,0.5,1.4,0.324,0.5,1.3,0.338,0.486,72,0,0.4,0.5,1,0.5,0,5.1,2.9,5.4,0.508,6.7,154,269,42.6,3.6,0.3,1,8.7,8.4,19.3,190,1.6,0.7,2.2,0.294,0.3,1.1,0.268,0.357,85,2.7,4.5,.593,0.4,2.3,.147,143,0.2,0.5,.462,0,0.2,.083,2.5,4.1,.609,0.4,2.1,.153,7.4,2.9,0.508,0.1,0.5,1.4,0.324,1.6,0.294,2.4,0.1,1.4,2.2,0.466,0,0,,0,0,,0,0,,0,0,,79.1,4.3,1.5,3.4,45.6,33.4,0,0,53.7,48.8,4.9,0.2,0.7,7.4,0.137,0.151,2847
1610612739,2014-15,00,Timofey Mozgov,20,C,85,250,1986-07-16T07:00:00.000Z,28,4,St. Petersburg Russia,202389,Timofey,Mozgov,DEN,35,25.7,0.7,0.4,0.8,0.459,0,0,,0.459,34,1.2,0.4,3.5,7.1,0.488,41,0,0,0,,0,0,2,30.2,0.5,0.1,0.4,1.3,1.1,2.1,16,0,0,0.1,0,0,0,,0,0,7.8,14.2,.547,3.2,4.6,.408,272,2.6,5.6,.462,1.7,0.9,.648,5.2,8.6,.603,1.5,3.7,.287,8.5,0.2,1,3.6,0.565,1.1,0.353,0,0,0,2.4,1.5,0.1,0.509,0,0,,0,0,,0,0,,0,0,,64.6,4.3,1.8,3.5,34.8,29.8,0,0,40,17.9,0.9,4.3,3.3,8.5,0.214,0.477,1400
1610612750,2014-15,00,Gary Neal,12,G,76,210,1984-10-03T07:00:00.000Z,30,4,Towson,202390,Gary,Neal,MIN,11,23.8,3,1.4,3.5,0.385,0.3,1.2,0.231,0.423,33,0,0.6,0.5,1.1,0.5,0,1.7,0.9,1.4,0.333,1.8,10,19,19.5,1.8,0.2,0.1,3.5,4.1,8.2,20,4.7,2,4.7,0.423,0.7,1.6,0.444,0.5,52,3.2,4.4,.729,0.4,2.8,.114,35,0,0.2,.000,0,0,,3.2,4.2,.761,0.4,2.8,.114,9.6,2,0.306,0,0,1.9,0.388,4.2,0.372,2,0,1.9,5.1,0.408,0,0,,0,0,,0,0,,0,0,,17.6,4,1.6,3.2,9.7,7.9,0,0,32.3,27.1,1.2,0.2,2.8,11.8,0.366,0.436,355
1610612747,2014-15,00,Jeremy Lin,17,G,75,200,1988-08-23T07:00:00.000Z,26,4,Harvard,202391,Jeremy,Lin,LAL,74,25.8,1.5,0.5,1.4,0.369,0.4,1.2,0.367,0.529,109,0.4,1.1,1.1,2.4,0.448,32,6.5,3.8,8,0.46,7.1,282,484,40.1,4.6,0.4,0.8,8.9,10.1,18.8,339,3.3,1.4,3.9,0.373,0.4,1.1,0.373,0.427,245,2.6,5.3,.497,0.6,2.1,.219,196,0.4,1,.347,0.1,0.3,.269,2.3,4.3,.533,0.5,1.8,.212,11.2,3.8,0.46,0.1,0.571,1.5,0.369,3.3,0.373,2.7,0.1,1.4,3.9,0.473,0,0,,0,0,,0,0,,0,0,,133.3,4.2,1.8,3.3,72.8,60.5,0,0,56.3,48.3,4.9,0.8,0.8,11.2,0.2,0.233,4166
1610612755,2014-15,00,Ish Smith,5,G,72,175,1988-07-05T07:00:00.000Z,26,4,Wake Forest,202397,Ish,Smith,OKC,30,5.2,0.1,0,0.1,0.333,0,0.1,0.333,0.5,3,0,0.1,0.4,0.6,0.579,1,2.2,0.8,2.6,0.4,7.7,25,65,8.8,0.9,0.2,0,1.9,2.1,19.5,28,0,0,0.2,0,0,0.1,0,0,0,0.9,1.9,.482,0.2,0.7,.185,27,0.2,0.4,.417,0,0.1,.200,0.7,1.5,.500,0.1,0.6,.182,1.2,0.8,0.4,0.1,1,0.1,0.333,0,0,0.8,0,0.1,0.2,0.344,0,0,,0,0,,0,0,,0,0,,11.5,4.4,0.4,3.6,6.2,5.3,0,0,11.1,9.5,0.9,0.1,0.1,1.2,0.111,0.13,333
1610612762,2014-15,00,Elijah Millsap,13,G,78,215,1987-08-12T07:00:00.000Z,27,0,Alabama-Birmingham,202407,Elijah,Millsap,UTA,47,19.5,1.7,0.6,1.8,0.321,0.6,1.6,0.338,0.476,80,0.3,1.2,1,1.8,0.523,16,3,1.3,3.1,0.274,3.2,61,142,19.3,1.2,0.2,0.3,2.6,3,7.3,58,0.4,0.2,0.9,0.195,0,0.2,0.182,0.22,18,3.2,5.4,.601,0.9,2.4,.270,150,0.6,0.9,.682,0.4,0.3,.600,2.6,4.4,.584,0.5,2.1,.189,5.3,1.3,0.274,0.1,0.2,1.7,0.321,0.4,0.195,1.3,0.1,1.8,0.9,0.399,0,0,,0,0,,0,0,,0,0,,64,4.2,1.4,3.3,34.8,29.3,0,0,27.6,23.6,1,0.4,0.5,5.3,0.191,0.224,1298
1610612752,2014-15,00,Lance Thomas,42,F,80,225,1988-04-24T07:00:00.000Z,27,3,Duke,202498,Lance,Thomas,OKC,22,20.5,0.7,0.4,1.7,0.216,0,0,0,0.216,16,0,0.5,0.7,1.1,0.64,0,1,0.5,1.1,0.267,1.1,10,22,14.5,0.9,0,0.2,1.9,2.2,5.1,20,1,0.5,1.1,0.44,0,0,,0.44,22,3.4,5.8,.598,1.4,2.1,.395,75,1.3,2.6,.500,1,0.4,.724,2.1,3.1,.681,0.4,1.7,.191,5.1,0.5,0.267,1.1,0.385,0.7,0.216,1,0.44,0.7,1.2,1.7,1.1,0.357,0,0,,0,0,,0,0,,0,0,,31.6,4.2,1.4,3.4,17.4,14.2,0,0,21.8,17.3,0.5,1.5,1.2,5.1,0.236,0.297,479
1610612750,2014-15,00,Arinze Onuaku,50,F-C,81,275,1987-07-13T07:00:00.000Z,27,1,Syracuse,202620,Arinze,Onuaku,MIN,6,11.4,0,0,0,,0,0,,,0,0.5,0.2,1.3,2.2,0.615,3,0,0,0,,0,0,0,8.5,0.7,0,0,0.8,1.7,7,4,0,0,0,,0,0,,,0,3.5,5.3,.656,1.7,1.8,.476,21,1.2,2.3,.500,1,0.2,.857,2.3,3,.778,0.7,1.7,.286,4.5,0,,3,0.818,0,,0,,0,1.8,0,0,0.857,0,0,,0,0,,0,0,,0,0,,4.3,3.7,0.7,3,2.2,2.1,0,0,12.8,6.5,0.3,2.5,1,4.5,0.351,0.692,77
1610612739,2014-15,00,Kyrie Irving,2,G,75,193,1992-03-23T08:00:00.000Z,23,3,Duke,202681,Kyrie,Irving,CLE,74,36.3,3.4,1.2,2.7,0.442,1.1,2.4,0.46,0.645,254,0.3,1.5,1.1,1.9,0.567,20,9.4,7,11.7,0.486,9.3,521,694,55.7,5.2,0.6,1.6,9.9,12.5,16.5,386,6.5,2.8,6.7,0.419,0.9,2.5,0.374,0.488,484,3.1,5.8,.547,0.7,2.4,.231,233,0.7,1.8,.431,0.3,0.5,.357,2.4,4,.597,0.5,1.9,.191,21.7,7,0.486,0.4,0.583,3.4,0.442,6.5,0.419,5.4,0.3,2.7,6.7,0.531,0,0,,0,0,,0,0,,0,0,,176.4,3.9,2.4,3.1,94.9,81.5,0,0,80.1,68.3,6.1,1.1,0.7,21.7,0.271,0.317,5924
1610612758,2014-15,00,Derrick Williams,13,F,80,240,1991-05-25T07:00:00.000Z,24,3,Arizona,202682,Derrick,Williams,SAC,74,19.7,2.1,0.7,2.1,0.346,0.6,1.8,0.328,0.481,153,0.1,0.5,0.8,1.4,0.583,4,1.4,1.4,1.7,0.411,3.3,100,107,17,0.7,0.1,0.2,1.3,1.6,3.9,50,0.7,0.3,1.1,0.296,0.1,0.3,0.263,0.327,53,2.7,4.1,.667,0.7,2,.252,202,0.6,0.9,.651,0.4,0.2,.659,2.2,3.2,.671,0.3,1.9,.149,8.3,1.4,0.411,1.4,0.616,2.1,0.346,0.7,0.296,0.8,1,2.1,1.1,0.498,0,0,,0,0,,0,0,,0,0,,99.5,4.1,1.3,3.3,54,45.6,0,0,26,17.3,0.7,1.5,0.9,8.3,0.321,0.481,1924
1610612760,2014-15,00,Enes Kanter,34,C,83,245,1992-05-20T07:00:00.000Z,23,3,Kentucky,202683,Enes,Kanter,OKC,26,30.9,2.3,1.1,2.4,0.468,0.1,0.2,0.75,0.492,61,0.5,0.5,3.5,6.3,0.564,13,1,0.7,1,0.462,1.1,18,25,41.2,0.5,0,0.4,1.7,1.3,2.4,26,0,0,0,0,0,0,,0,0,11,19,.580,5.9,5.1,.537,287,5,9,.558,4.3,0.7,.854,6,10.1,.599,1.7,4.4,.274,13.8,1.2,0.59,3.7,0.625,2.7,0.331,0.1,0.143,0.8,2.6,3.7,0.3,0.503,0,0,,0,0,,0,0,,0,0,,56.3,4.2,2.2,3.4,30.1,26.1,0,0,58.3,30.3,1.4,5,3.6,18.7,0.32,0.615,1516
1610612739,2014-15,00,Tristan Thompson,13,C-F,81,238,1991-03-13T08:00:00.000Z,24,3,Texas,202684,Tristan,Thompson,CLE,81,26.8,0.1,0.1,0.2,0.3,0,0,,0.3,12,0.7,0.4,3.4,6.5,0.522,60,0.4,0.3,0.3,0.364,0.5,22,30,24.3,0.5,0,0.4,1.1,1.3,2.3,39,0.1,0.1,0.3,0.25,0,0,,0.25,12,8,14.3,.559,3.8,4.2,.475,648,3.3,6.4,.525,2.6,0.7,.786,4.7,8,.587,1.2,3.5,.251,8.5,0.3,0.364,4.2,0.716,0.1,0.3,0.1,0.25,0.3,2.4,0.2,0.3,0.549,0,0,,0,0,,0,0,,0,0,,153.3,4.2,1.9,3.4,83.1,70.2,0,0,33,16.1,0.7,4.1,1.5,8.5,0.257,0.526,2672
1610612761,2014-15,00,Jonas Valanciunas,17,C,84,255,1992-05-06T07:00:00.000Z,23,2,Utena Lithuania,202685,Jonas,Valanciunas,TOR,80,26.2,0.4,0.2,0.4,0.5,0,0,,0.5,34,1.2,0.4,3.8,8.1,0.465,95,0.2,0.1,0.1,0.5,0.1,6,13,26.6,0.5,0,0.2,0.9,1.2,2.2,39,0.1,0,0.2,0.231,0,0,0,0.231,6,8.7,14.6,.592,3.8,4.8,.443,693,2.7,5.4,.502,2.2,0.5,.828,6,9.3,.644,1.6,4.4,.270,12,0.1,0.5,5.4,0.628,0.4,0.5,0.1,0.231,0.1,3.5,0.4,0.2,0.572,0,0,,0,0,,0,0,,0,0,,139.3,4,1.7,3.2,74.8,64.5,0,0,38.7,17.2,1.1,5.4,1.2,12,0.311,0.701,3094
1610612766,2014-15,00,Bismack Biyombo,8,C-F,81,245,1992-08-28T07:00:00.000Z,22,3,Lubumbashi DR Congo,202687,Bismack,Biyombo,CHA,64,19.4,0.1,0,0.1,0.4,0,0,,0.4,4,1.5,0.3,2.2,4.5,0.491,99,0,0,0,,0,0,1,11.2,0.2,0,0.1,0.7,0.7,1.6,16,0,0,0,,0,0,,,0,6.4,10.5,.610,2.7,3.7,.421,407,2.5,4.2,.596,1.8,0.7,.708,3.9,6.2,.620,0.9,3,.234,4.8,0,,2,0.557,0.1,0.4,0,,0,1.4,0.1,0,0.543,0,0,,0,0,,0,0,,0,0,,83.9,4,1.3,3.2,44.2,39.7,0,0,16.5,7.7,0.3,2.5,0.7,4.8,0.289,0.619,1053
1610612756,2014-15,00,Brandon Knight,3,G,75,189,1991-12-02T08:00:00.000Z,23,3,Kentucky,202688,Brandon,Knight,PHX,11,31.7,4.5,1.5,4.1,0.378,1.4,3.7,0.366,0.544,49,0.1,0.5,1,1.6,0.611,1,4.7,1.9,4.5,0.333,2.9,21,52,49.2,4.5,0.3,0.9,8.8,9.7,14.7,49,4.2,1.8,5.8,0.312,0.5,2.2,0.25,0.359,46,2.1,4.4,.479,0.3,1.8,.130,23,0.2,1.1,.167,0.1,0.1,.500,1.9,3.3,.583,0.2,1.7,.095,13.4,1.9,0.333,0,0,4.5,0.378,4.2,0.312,1.9,0.1,4.1,5.8,0.43,0,0,,0,0,,0,0,,0,0,,25,4.3,2.3,3.4,13.5,11.5,0,0,69.2,59.3,5,0.3,1.3,13.4,0.193,0.225,761
